species	FAME000121_S41	FAME000114_S47	FAME000129_S59	FAME000122_S40	FAME000109_S52	FAME000120_S42	FAME000117_S45	FAME000106_S55	FAME000119_S43	FAME000126_S62	FAME000125_S63	FAME000132_S66	FAME000108_S53	FAME000107_S54	FAME000127_S61	FAME000118_S44	FAME000112_S49	FAME000113_S48	FAME000123_S39	FAME000104_S65	FAME000110_S51	FAME000115_S64	FAME000111_S50	FAME000128_S60	FAME000130_S58	FAME000124_S38	FAME000131_S57	FAME000105_S56	FAME000116_S46
Yersinia phage YeP4										0.00428338901739056					0.0030603501040519037					0.01620482903905364		0.0341646737273659	0.010280662074637606	0.005946835292485183	0.05983744161694064		0.003848966552480659		
unclassified Ackermannviridae species										0.00214169450869528	0.006862946949420081									0.005401609679684546		0.005694112287894317							
unclassified Alexandravirus species										0.14349353208258375					0.1928020565552699					0.04861448711716092		0.005694112287894317							
unclassified Bcepmuvirus species										0.12421828150432623	0.15784777983666184				0.00918105031215571					0.027008048398422732		0.0967999088942034		0.0019822784308283943					
unclassified Certrevirus species										0.00214169450869528																			
unclassified Cornellvirus species										0.00428338901739056	0.013725893898840161									0.005401609679684546		0.011388224575788634							
unclassified Demerecviridae species										0.01285016705217168	0.013725893898840161									0.03240965807810728		0.011388224575788634							
unclassified Dhillonvirus species										0.14349353208258375	0.0686294694942008	0.006776904310111141								0.7724301841948902		0.011388224575788634							
unclassified Gamaleyavirus species										0.00428338901739056										0.03240965807810728									
unclassified Gorganvirus species										0.012850167052171678	0.006862946949420081																		
unclassified Hapunavirus species										0.006425083526085839	0.013725893898840161																		
unclassified Jilinvirus species										0.01927525057825752					0.00918105031215571					0.010803219359369093									
unclassified Karamvirus species										0.006425083526085839	0.006862946949420081									0.005401609679684546		0.005694112287894317							
unclassified Kochikohdavirus species										0.00214169450869528	0.006862946949420081				0.055086301872934264					0.005401609679684546		0.005694112287894317							
unclassified Limdunavirus species										0.04711727919129616										0.06481931615621456				0.007929113723313577					
unclassified Marseilleviridae species										0.00214169450869528												0.005694112287894317							
unclassified Murrayvirus species										0.006425083526085839					0.006120700208103807														
unclassified Obolenskvirus species										0.01927525057825752																			
unclassified Oslovirus species										0.0107084725434764	0.1441218859378217			0.004712091226086137	0.006120700208103807					0.1998595581483282		0.07971757203052043			0.004986453468078387		0.0019244832762403295		
unclassified Prasinovirus species										0.00214169450869528					0.006120700208103807														
unclassified Prymnesiovirus species										0.00214169450869528						0.007399186089530152													
unclassified Przondovirus species										0.00214169450869528	0.013725893898840161									0.021606438718738186		0.02277644915157727		0.005946835292485183					
unclassified Punavirus species										0.00214169450869528	0.006862946949420081									0.010803219359369093		0.011388224575788634							
unclassified Ripduovirus species										0.00856677803478112					0.0030603501040519037					0.010803219359369093									
unclassified Salmondvirus species										0.00642508352608584										0.04321287743747637									
unclassified Senquatrovirus species										0.05996744624346784	0.12353304508956145				0.03672420124862284					0.08642575487495274		0.11957635804578066		0.003964556861656789					
unclassified Tsarbombavirus species										0.00214169450869528																			
unclassified Vegasvirus species										0.010708472543476398																			
Acanthamoeba castellanii medusavirus											0.006862946949420081											0.005694112287894317							
Acinetobacter phage ABPH49											0.006862946949420081																		
Acinetobacter phage Bphi-R1888											0.006862946949420081																		
Acinetobacter phage VB_ApiP_XC38											0.054903575595360646									0.05941770647653001									
Aeromonas phage 4_D05											0.006862946949420081									0.005401609679684546		0.02277644915157727							
Aeromonas phage AsFcp_2											0.006862946949420081																		
Aeromonas phage LAh_8											0.013725893898840161									0.005401609679684546									
Aeromonas phage PX29											0.020588840848260244																		
Aeromonas virus Aes12											0.006862946949420081									0.005401609679684546		0.01708233686368295							
Aeromonas virus AhSzq1											0.013725893898840161									0.03240965807810728		0.005694112287894317							
Aeromonas virus pIS4A											0.006862946949420081									0.10803219359369093		0.005694112287894317							
Agrobacterium virus Atuph07											0.006862946949420081									0.005401609679684546									
Alteromonas phage P24											0.006862946949420081	0.006776904310111141			0.0030603501040519037				0.00549178977428744							0.004876621476640983			
Bacillus virus G											0.013725893898840161									0.010803219359369093		0.028470561439471586							
Bacteriophage APSE-7											0.013725893898840161																		
Bordetella virus BPP1											0.08921831034246105									0.04861448711716092		0.011388224575788634							
Burkholderia phage Bups phi1											0.0343147347471004																		
Burkholderia virus Bcepmigl											0.006862946949420081																		
Burkholderia virus KS5											0.027451787797680323									0.027008048398422732									
Catovirus CTV1											0.006862946949420081									0.005401609679684546				0.0019822784308283943					
Caulobacter phage Kronos											0.006862946949420081																		
Chosvirus KM23C739											0.006862946949420081																		
Citrobacter phage CVT22											0.013725893898840161									0.005401609679684546		0.005694112287894317							
Clostridioides phage phiSemix9P1											0.006862946949420081									0.005401609679684546									
Clostridium phage CDMH1											0.006862946949420081																		
Clostridium phage phiCD24-1											0.006862946949420081											0.0341646737273659		0.003964556861656789					
Clostridium phage phiCP9O											0.006862946949420081									0.01620482903905364									
Cronobacter phage JC01											0.020588840848260244																		
Curvibacter phage TJ1											0.006862946949420081									0.021606438718738186		0.0341646737273659							
Enterococcus phage EFC-1											0.027451787797680323									0.03240965807810728		0.02277644915157727							
Enterococcus phage vB_EfaM_Ef2.3											0.006862946949420081																0.007697933104961318		
Erwinia phage vB_EamM_Huxley											0.006862946949420081																		
Escherichia phage Ayreon											0.013725893898840161									0.010803219359369093				0.0019822784308283943	0.001662151156026129				
Escherichia phage ECP1											0.020588840848260244		0.011092623405435386									0.011388224575788634							
Escherichia phage Lambda_ev087											0.006862946949420081																		
Escherichia phage Lambda_ev207											0.027451787797680323				0.0030603501040519037					0.021606438718738186		0.028470561439471586							
Escherichia phage Lys12581Vzw											0.0343147347471004											0.02277644915157727							
Escherichia phage P1723											0.054903575595360646									0.13504024199211367		0.005694112287894317							
Escherichia phage phiv205-1											0.03431473474710041									0.04861448711716091		0.011388224575788634		0.0019822784308283943					
Escherichia phage vB_EcoM-12474V											0.027451787797680323																		
Escherichia phage vB_EcoS_011D5											0.013725893898840161																		
Escherichia virus P2_2H1											0.006862946949420081											0.005694112287894317							
Escherichia virus P88_4B11											0.006862946949420081									0.005401609679684546		0.011388224575788634							
Escherichia virus Septima11											0.006862946949420081									0.037811267757791825									
Escherichia virus YZ1											0.0343147347471004																		
Escherichia virus fiAA91ss											0.020588840848260244									0.02700804839842273		0.01708233686368295		0.0019822784308283943					
Faecalibacterium virus Lugh											0.020588840848260244																		
Flavobacterium phage Fpv10											0.013725893898840161				0.0030603501040519037														
Flavobacterium phage fF4											0.006862946949420081											0.02277644915157727							
Flavobacterium virus FCL2											0.006862946949420081									0.027008048398422732		0.005694112287894317							
Hokovirus HKV1											0.006862946949420081																0.0019244832762403295		
Iodobacter virus PLPE											0.006862946949420081									0.010803219359369093		0.005694112287894317							
Klebsiella phage 117											0.006862946949420081									0.005401609679684546									
Klebsiella phage KMI3											0.013725893898840161									0.01620482903905364									
Klebsiella phage KMI6											0.006862946949420081									0.054016096796845464									
Klebsiella virus ZCKP1											0.027451787797680323									0.01620482903905364		0.01708233686368295							
Lactococcus phage 53801											0.006862946949420081											0.028470561439471586							
Lactococcus phage 62503											0.006862946949420081				0.006120700208103807					0.005401609679684546									
Lactococcus phage 949											0.006862946949420081									0.03240965807810728									
Lactococcus phage 98101											0.006862946949420081									0.01620482903905364									
Lactococcus phage 98104											0.006862946949420081									0.005401609679684546		0.005694112287894317							
Lactococcus phage 98203											0.0343147347471004									0.027008048398422732		0.011388224575788634							
Lactococcus phage AM5											0.006862946949420081																		
Lactococcus phage B1											0.006862946949420081									0.005401609679684546									
Lactococcus phage BM13											0.013725893898840161									0.010803219359369093									
Lactococcus phage C41431											0.013725893898840161																		
Lactococcus phage TP901-1											0.020588840848260244									0.0702209258358991				0.005946835292485182					
Lactococcus phage TPW22											0.006862946949420081									0.005401609679684546		0.005694112287894317							
Lactococcus phage proPhi1											0.006862946949420081																		
Lactococcus phage ul36.t1											0.006862946949420081											0.005694112287894317							
Listeria phage A006											0.006862946949420081											0.011388224575788634							
Listeria phage LP-018											0.006862946949420081													0.01784050587745555					
Microcystis phage Me-ZS1											0.020588840848260244				0.0030603501040519037					0.005401609679684546									
Paenibacillus phage PG1											0.006862946949420081									0.03240965807810728				0.0019822784308283943					
Pantoea phage vB_PagM_AAM22											0.006862946949420081																		
Pasteurella virus PHB02											0.006862946949420081																		
Phage 21											0.006862946949420081																		
Phage NCTB											0.006862946949420081			0.009424182452172273						0.01620482903905364		0.005694112287894317			0.001662151156026129	0.004876621476640983			
Podoviridae sp. ctbj_2											0.006862946949420081																		
Podoviridae sp. ctdb7											0.020588840848260244																		
Proteus phage 2207-N35											0.027451787797680323																		
Pseudomonas phage AUS531phi											0.006862946949420081									0.005401609679684546		0.011388224575788634							
Pseudomonas phage PAN70											0.006862946949420081																		
Pseudomonas phage PS-1											0.006862946949420081				0.0030603501040519037							0.005694112287894317							
Pseudomonas phage SC_8_H2H8_2017											0.006862946949420081											0.005694112287894317							
Pseudomonas phage VW-6B											0.0343147347471004									0.037811267757791825		0.028470561439471586					0.0057734498287209885		
Pseudomonas phage YMC11/02/R656											0.020588840848260244									0.010803219359369093		0.011388224575788634							
Pseudomonas phage phiAH14a											0.020588840848260244											0.03985878601526022							
Pseudomonas phage vB_Pae-SS2019XI											0.006862946949420081									0.010803219359369093		0.011388224575788634							
Pseudomonas phage vB_Pae_BR319a											0.006862946949420081									0.01620482903905364									
Pseudomonas phage vB_Pae_CF165a											0.006862946949420081				0.0030603501040519037							0.005694112287894317							
Pseudomonas virus LKA1											0.006862946949420081									0.01620482903905364									
Pseudomonas virus Psa374											0.006862946949420081																		
Puniceispirillum phage HMO-2011											0.006862946949420081													0.0019822784308283943					
Ralstonia virus RSB2											0.027451787797680323									0.005401609679684546		0.01708233686368295							
Raoultella phage Ro1											0.006862946949420081											0.011388224575788634							
Rheinheimera phage vB_RspM_Barba23A											0.006862946949420081									0.005401609679684546		0.005694112287894317							
Rhizobium virus P106B											0.020588840848260244																		
Riemerella phage RAP44											0.006862946949420081									0.01620482903905364		0.005694112287894317							
Salmonella phage 7-11											0.013725893898840161																		
Salmonella phage Mutine											0.006862946949420081																		
Salmonella phage SE131											0.006862946949420081		0.011092623405435386							0.005401609679684546									
Salmonella phage SI5											0.020588840848260244											0.005694112287894317							
Salmonella phage SPAsTU											0.006862946949420081																		
Salmonella phage heyday											0.006862946949420081																		
Salmonella virus IKe											0.006862946949420081											0.005694112287894317							
Salmonella virus SE2											0.054903575595360646									0.037811267757791825		0.011388224575788634							
Sphaerotilus phage vB_SnaP-R1											0.2470660901791229									0.36730945821854916		0.10249402118209772							
Staphylococcus phage phiSP119-2											0.006862946949420081																		
Staphylococcus phage phiSP119-3											0.054903575595360646									0.037811267757791825		0.028470561439471586		0.051539239201538245					
Staphylococcus virus GRCS											0.006862946949420081																		
Streptococcus phage Javan112											0.027451787797680323									0.05941770647653001		0.07971757203052043			0.001662151156026129		0.007697933104961318		
Streptococcus phage Javan141											0.006862946949420081																		
Streptococcus phage Javan207											0.006862946949420081																		
Streptococcus phage Javan258											0.013725893898840161																		
Streptococcus phage Javan271											0.013725893898840161									0.010803219359369093		0.005694112287894317		0.0019822784308283943					
Streptococcus phage Javan291											0.006862946949420081									0.02700804839842273									
Streptococcus phage Javan426											0.006862946949420081																		
Streptococcus phage Javan554											0.006862946949420081									0.010803219359369093									
Streptococcus phage Javan84											0.006862946949420081									0.005401609679684546									
Streptococcus phage Javan88											0.020588840848260244																		
Streptococcus phage phiJH1301-1											0.013725893898840161									0.005401609679684546									
Streptococcus satellite phage Javan594											0.020588840848260244									0.010803219359369093									
Stx2-converting phage Stx2a_1447											0.006862946949420081																		
Synechococcus phage ACG-2014a											0.006862946949420081																		
Synechococcus phage S-CAM7											0.006862946949420081						0.010485477613505295												0.0058792404021400435
Synechococcus phage S-CBM2											0.006862946949420081																		
Synechococcus phage S-SSM5											0.006862946949420081													0.0019822784308283943		0.004876621476640983			0.0058792404021400435
Synechococcus virus SWAM2											0.006862946949420081	0.020330712930333422						0.0160926939169617					0.010280662074637606	0.003964556861656789		0.004876621476640983		0.00991571641051066	
Tenacibaculum phage PTm1											0.006862946949420081									0.04321287743747637									
Vibrio phage 1.067.O._10N.261.52.C9											0.006862946949420081																		
Vibrio phage 1.077.O._10N.261.45.A10											0.006862946949420081																		
Vibrio phage 1.084.O._10N.261.49.F5											0.013725893898840161											0.005694112287894317							
Vibrio phage 1.161.O._10N.261.48.C5											0.006862946949420081									0.005401609679684546									
Vibrio phage 11895-B1											0.006862946949420081																		
Vibrio phage VvAW1											0.006862946949420081									0.005401609679684546		0.005694112287894317							
Vibrio phage YC											0.006862946949420081																		
Vibrio phage vB_VhaM_VH-8											0.006862946949420081																		
Vibrio phage vB_VspP_pVa5											0.006862946949420081											0.005694112287894317							
Yersinia phage JC221											0.006862946949420081									0.005401609679684546									
Yersinia phage phiR1-37											0.013725893898840161																		
Yersinia virus phiR201											0.07549241644362088										0.011791062374719963	0.05124701059104886							
unclassified Agtrevirus species											0.013725893898840161																		
unclassified Bastillevirus species											0.006862946949420081																		
unclassified Beetrevirus species											0.006862946949420081									0.03240965807810728									
unclassified Berlinvirus species											0.020588840848260244																		
unclassified Coetzeevirus species											0.013725893898840161				0.02448280083241523					0.010803219359369093		0.005694112287894317		0.009911392154141972					
unclassified Drulisvirus species											0.027451787797680323									0.4915464808512937									
unclassified Foetvirus species											0.08235536339304098									0.08642575487495274									
unclassified Gaiavirus species											0.006862946949420081																		
unclassified Gajwadongvirus species											0.0343147347471004									0.3835142872576028									
unclassified Inoviridae species											0.027451787797680323									0.010803219359369093		0.03985878601526022							
unclassified Ithacavirus species											0.006862946949420081									0.0810241451952682									
unclassified Kisquinquevirus species											0.006862946949420081									0.054016096796845464		0.011388224575788634							
unclassified Krischvirus species											0.006862946949420081											0.011388224575788634							
unclassified Moineauvirus species											0.013725893898840161											0.011388224575788634							
unclassified Pektosvirus species											0.020588840848260244									0.010803219359369093									
unclassified Phapecoctavirus species											0.013725893898840161									0.1620482903905364									
unclassified Phifelvirus species											0.006862946949420081								0.00549178977428744			0.028470561439471586							
unclassified Seuratvirus species											0.006862946949420081									0.010803219359369093									
unclassified Vieuvirus species											0.006862946949420081									0.005401609679684546					0.004986453468078387				
uncultured phage MedDCM-OCT-S08-C964											0.006862946949420081																		
Aeromonas virus 56												0.20330712930333425																	
African swine fever virus												0.006776904310111141																	
Chrysochromulina parva virophage Moe												0.006776904310111141																	
Citrobacter phage Margaery												0.006776904310111141																	
Lake Baikal phage Baikal-20-5m-C28												0.006776904310111141								0.021606438718738186									
Organic Lake phycodnavirus 1												0.006776904310111141																	
Podovirus SOG												0.006776904310111141						0.00804634695848085		0.02700804839842273									
Synechococcus virus Syn5												0.006776904310111141																	
Vibrio phage qdvp001												0.006776904310111141								0.005401609679684546									
unclassified Megaviricetes species												0.006776904310111141												0.0019822784308283943					
Aeromonas phage PS2													0.011092623405435386							0.005401609679684546									
Escherichia phage ArgO145													0.011092623405435386											0.0019822784308283943				0.01983143282102132	
Klebsiella phage vB_KpnM_15-38_KLPPOU148													0.011092623405435386							0.005401609679684546		0.028470561439471586							
Podoviridae sp. ctcf755													0.011092623405435386																
Pseudomonas phage HU1													0.011092623405435386									0.011388224575788634							
unclassified Phycodnaviridae species													0.011092623405435386		0.0030603501040519037		0.010485477613505295				0.011791062374719963	0.005694112287894317			0.001662151156026129				0.0058792404021400435
unclassified Webervirus species													0.011092623405435386																
Halomonas phage QHHSV-1														0.004712091226086137								0.011388224575788634							
Human papillomavirus														0.004712091226086137															
uncultured cyanophage														0.004712091226086137															
Bacillus phage vB_BcoS-136															0.0030603501040519037							0.005694112287894317							
Brevibacterium phage AGM16															0.0030603501040519037														
Clostridium phage phi8074-B1															0.006120700208103807														
Clostridium phage phiMMP01															0.04590525156077855									0.0019822784308283943					
EBPR podovirus 2															0.0030603501040519037														
Eggerthella virus PMBT5															0.0030603501040519037					0.8372495003511047									
Enterobacteria phage VT2-Sakai															0.0030603501040519037														
Erwinia phage phiEa116															0.015301750520259517														
Erwinia phage phiEaP-8															0.012241400416207615							0.011388224575788634		0.005946835292485183					
Klebsiella virus K64-1															0.0030603501040519037														
Lactobacillus phage 3-SAC12															0.0030603501040519037										0.001662151156026129				
Lactococcus phage phi31															0.006120700208103807							0.01708233686368295		0.0019822784308283943					
Myoviridae environmental samples															0.0030603501040519037	0.6955234924158342								0.003964556861656789					
Pelagibacter phage HTVC008M															0.03672420124862284				0.00549178977428744				0.06168397244782564		0.001662151156026129	0.004876621476640983			
Proteus phage 10															0.006120700208103807														
Pseudomonas phage MR15															0.14995715509854327					0.010803219359369093									
Pseudomonas phage vB_Pae_BR153a															0.0030603501040519037														
Salmonella phage S149															0.0030603501040519037														
Salmonella phage Vi II-E1															0.01836210062431142														
Salmonella virus VSiA															0.012241400416207615														
Staphylococcus phage UPMK_1															0.0030603501040519037										0.001662151156026129				
Streptococcus phage 20617															0.00918105031215571							0.005694112287894317		0.03766329018573949			0.011546899657441977		
Streptococcus phage Javan100															0.0030603501040519037					0.037811267757791825		0.0341646737273659		0.005946835292485182	0.004986453468078387				
Streptococcus phage Javan110															0.0030603501040519037														
Streptococcus phage Javan93															0.0030603501040519037														
Synechococcus phage ACG-2014j															0.0030603501040519037			0.00804634695848085		0.010803219359369093						0.004876621476640983			
Synechococcus phage S-CAM8															0.0030603501040519037												0.0019244832762403295		
Vibrio phage 1.031.O._10N.261.46.F8															0.0030603501040519037														
Vibrio phage Strym															0.0030603501040519037														
Vibrio phage vB_VchM_Kuja															0.0030603501040519037														
unclassified Corticovirus species															0.0030603501040519037														
unclassified Efquatrovirus species															0.012241400416207615														
unclassified Svunavirus species															0.0030603501040519037					0.005401609679684546		0.011388224575788634		0.003964556861656789					
unclassified Vhmlvirus species															0.0030603501040519037													0.00991571641051066	
uncultured Mediterranean phage uvDeep1-CGR2-KM23-C896															0.0030603501040519037														
uncultured phage MedDCM-OCT-S04-C26															0.006120700208103807														
Enterobacteria phage O276																0.05179430262671106									0.001662151156026129				
Faecalibacterium virus Brigit																0.007399186089530152				0.010803219359369093				0.0019822784308283943					
Stx2-converting phage Stx2a_WGPS4																0.007399186089530152						0.005694112287894317							0.0058792404021400435
unclassified Baculoviridae species																0.007399186089530152													
Human picobirnavirus																	0.010485477613505295				0.1297016861219196			0.007929113723313577	0.009972906936156774		0.0019244832762403295		
Stenotrophomonas phage vB_SmaS-DLP_6																	0.010485477613505295												
Synechococcus virus S-PRM1																	0.010485477613505295											0.00991571641051066	
Circular genetic element sp.																		0.00804634695848085		0.010803219359369093		0.02277644915157727							
Escherichia virus Lambda_4A7																		0.00804634695848085						0.0019822784308283943					
Pelagibacter phage HTVC025P																		0.00804634695848085			0.011791062374719963					0.004876621476640983			
Salmonella phage vB_SalP_PM43																		0.00804634695848085		0.005401609679684546									
Synechococcus phage S-CAM22																		0.00804634695848085											
unclassified Lessievirus species																		0.00804634695848085		0.01620482903905364									
unclassified Pelagivirus species																		0.00804634695848085											
Mimivirus LCMiAC02																			0.00549178977428744							0.004876621476640983			
Synechococcus phage B23																			0.01098357954857488										
Synechococcus virus Syn19																			0.00549178977428744										
unclassified Betabaculovirus species																			0.00549178977428744										
Acaryochloris phage A-HIS1																				0.005401609679684546									
Achromobacter phage vB_AxyP_19-32_Axy13																				0.021606438718738186									
Acinetobacter phage AJO2																				0.005401609679684546									
Acinetobacter phage SH-Ab 15599																				0.005401609679684546									
Acinetobacter virus 133																				0.005401609679684546									
Acinetobacter virus ME3																				0.01620482903905364									
Aeromonas phage 2_D05																				0.01620482903905364									
Aeromonas phage Ah1																				0.005401609679684546									
Aeromonas phage Ahp2																				0.005401609679684546									
Aeromonas phage Asp37																				0.005401609679684546									
Aeromonas phage Aswh_1																				0.005401609679684546		0.01708233686368295							
Aeromonas phage CC2																				0.010803219359369093									
Aeromonas phage CF8																				0.005401609679684546		0.005694112287894317			0.001662151156026129				
Aeromonas phage LAh9																				0.005401609679684546									
Aeromonas phage PS																				0.010803219359369093									
Aeromonas phage PS1																				0.027008048398422732									
Aeromonas phage vB_AhyS-A18P4																				0.03240965807810728									
Aeromonas virus Aes508																				0.021606438718738186		0.011388224575788634							
Anoxybacillus phage A403																				0.005401609679684546									
Azospirillum phage Cd																				0.005401609679684546									
Bacillus phage 0305phi8-36																				0.005401609679684546									
Bacillus phage BCD7																				0.01620482903905364									
Bacillus phage Gamma																				0.010803219359369093									
Bacillus phage PM1																				0.005401609679684546									
Bacillus phage SPO2																				0.005401609679684546		0.005694112287894317							
Bacillus phage vB_BboS-125																				0.005401609679684546									
Bacillus virus BCP78																				0.010803219359369093									
Bacillus virus SP15																				0.005401609679684546									
Bacteriophage Reminis																				0.010803219359369093									
Bacteroides phage B124-14																				0.005401609679684546									
Bacteroides phage Barc2635																				0.005401609679684546									
Bacteroides phage crAss001																				0.01620482903905364									
Bifidobacterium phage PMBT6																				0.005401609679684546									
Bordetella phage vB_BbrP_BB8																				0.005401609679684546									
Cafeteria roenbergensis virus																				0.005401609679684546								0.00991571641051066	
Caldibacillus phage CBP1																				0.01620482903905364		0.005694112287894317							
Caulobacter phage RW																				0.03240965807810728									
Cellulophaga virus Cba121																				0.010803219359369093									
Clavibacter virus CN1A																				0.005401609679684546									
Clostridium phage phiCD146																				0.005401609679684546									
Clostridium phage phiCD211																				0.027008048398422732							0.0019244832762403295		
Clostridium phage phiCP39-O																				0.005401609679684546									
Clostridium phage phiCT19406A																				0.010803219359369093									
Clostridium phage phiCTP1																				0.005401609679684546									
Clostridium phage vB_CpeS-CP51																				0.010803219359369093									
Clostridium virus phiCD27																				0.010803219359369093									
Corynebacterium phage IME1320_01																				0.010803219359369093									
CrAssphage ZA																				0.04321287743747637									
CrAssphage sp.																				0.005401609679684546									
Croceibacter phage P2559Y																				0.010803219359369093									
Cronobacter phage vB_CsaP_Ss1																				0.0810241451952682		0.011388224575788634							
Cronobacter virus DevCD23823																				0.005401609679684546									
Curvibacter phage P26059A																				0.005401609679684546									
Dickeya virus BF25-12																				0.005401609679684546									
EBPR podovirus 1																				0.005401609679684546									
Edwardsiella phage ETP-1																				0.005401609679684546									
Edwardsiella phage vB_EtaM_ET-ABTNL-9																				0.005401609679684546		0.005694112287894317							
Enterobacter phage ATCEA85																				0.010803219359369093									
Enterobacteria phage CL707																				0.005401609679684546									
Enterococcus phage vB_EfaS_159																				0.005401609679684546		0.005694112287894317							
Erwinia phage Cronus																				0.005401609679684546		0.01708233686368295							
Erwinia phage pEp_SNUABM_08																				0.005401609679684546									
Erwinia virus Derbicus																				0.005401609679684546									
Erwinia virus Faunus																				0.005401609679684546									
Erwinia virus Wellington																				0.010803219359369093									
Escherichia phage 2725-N35																				0.005401609679684546									
Escherichia phage D108																				0.005401609679684546									
Escherichia phage ESCO13																				0.005401609679684546									
Escherichia phage G AB-2017																				0.005401609679684546									
Escherichia phage Mangalitsa																				0.005401609679684546									
Escherichia phage O18-011																				0.021606438718738186									
Escherichia phage P AB-2017																				0.005401609679684546									
Escherichia phage PGN829.1																				0.005401609679684546									
Escherichia phage PMBT57																				0.005401609679684546									
Escherichia phage Sciku																				0.005401609679684546									
Escherichia phage Snoke																				0.010803219359369093									
Escherichia phage St11Ph5																				0.005401609679684546									
Escherichia phage nepoznato																				0.010803219359369093									
Escherichia phage nieznany																				0.021606438718738186									
Escherichia phage vB_EcoM-12474II																				0.005401609679684546									
Escherichia phage vB_EcoS_HSE2																				0.005401609679684546									
Escherichia phage vB_EcoS_HdSG1																				0.005401609679684546									
Escherichia phage vB_EcoS_PTXU06																				0.005401609679684546									
Escherichia virus EC3a																				0.005401609679684546									
Escherichia virus ECB2																				0.021606438718738186									
Escherichia virus ECBP5																				0.03240965807810728									
Escherichia virus Goslar																				0.010803219359369093				0.0019822784308283943					
Escherichia virus HK578																				0.010803219359369093									
Escherichia virus HK629																				0.005401609679684546									
Escherichia virus JL1																				0.005401609679684546									
Escherichia virus K1G																				0.005401609679684546									
Escherichia virus K1H																				0.010803219359369093									
Escherichia virus K1ind2																				0.005401609679684546									
Escherichia virus Mu																				0.005401609679684546									
Escherichia virus Mu_3F6																				0.010803219359369093									
Escherichia virus P2_2H4																				0.005401609679684546									
Escherichia virus Schickermooser																				0.005401609679684546									
Escherichia virus phiEco32																				0.005401609679684546									
Faecalibacterium virus Lagaffe																				0.01620482903905364		0.01708233686368295							
Faecalibacterium virus Mushu																				0.12963863231242911		0.03985878601526022							
Faecalibacterium virus Oengus																				0.0810241451952682									
Faecalibacterium virus Taranis																				0.04861448711716092		0.0341646737273659							
Faecalibacterium virus Toutatis																				0.04321287743747637									
Iridovirus LCIVAC01																				0.005401609679684546									
Klebsiella phage 1 TK-2018																				0.005401609679684546									
Klebsiella phage AmPh_EK80																				0.005401609679684546									
Klebsiella phage JIPh_Kp127																				0.027008048398422732									
Klebsiella phage KMI5																				0.005401609679684546									
Klebsiella phage KPN4																				0.021606438718738186									
Klebsiella phage KpGranit																				0.09182736455463729									
Klebsiella phage LASTA																				0.005401609679684546									
Klebsiella phage P-KP2																				0.005401609679684546									
Klebsiella phage VLC5																				0.005401609679684546									
Klebsiella phage YX3973																				0.054016096796845464									
Klebsiella phage vB_KleS-HSE3																				0.005401609679684546									
Klebsiella phage vB_KpnM_IME346																				0.005401609679684546		0.005694112287894317							
Klebsiella phage vB_KpnM_Potts1																				0.010803219359369093									
Klebsiella phage vB_KpnP_IME337																				0.005401609679684546									
Klebsiella phage vB_KpnP_NahiliMali																				0.005401609679684546									
Klebsiella phage vB_KpnS_FZ41																				0.021606438718738186									
Klebsiella phage vB_Kpn_B01																				0.010803219359369093									
Klebsiella virus AltoGao																				0.005401609679684546									
Klebsiella virus F19																				0.04321287743747637									
Klebsiella virus IME260																				0.021606438718738186									
Klebsiella virus KPV811																				0.010803219359369093									
Klebsiella virus KpS2																				0.005401609679684546									
Klebsiella virus KpV41																				0.010803219359369093									
Klebsiella virus KpV52																				0.005401609679684546									
Klebsiella virus KpV522																				0.005401609679684546									
Klebsiella virus SU503																				0.005401609679684546									
Klebsiella virus Sugarland																				0.15664668071085183									
Lactobacillus phage JNU_P4																				0.005401609679684546									
Lactobacillus phage LpeD																				0.005401609679684546									
Lactobacillus phage Sabazios																				0.005401609679684546									
Lactococcus phage 1358																				0.027008048398422732									
Lactococcus phage 17W12M																				0.005401609679684546									
Lactococcus phage 4268																				0.010803219359369093		0.011388224575788634							
Lactococcus phage 56301																				0.005401609679684546									
Lactococcus phage 936 group phage PhiC0139																				0.005401609679684546									
Lactococcus phage CHPC965																				0.005401609679684546									
Lactococcus phage CHPC974																				0.01620482903905364		0.011388224575788634							
Lactococcus phage LP0903																				0.005401609679684546		0.005694112287894317							
Lactococcus phage LW81																				0.010803219359369093									
Lactococcus phage P1048																				0.005401609679684546									
Lactococcus phage WRP3																				0.010803219359369093		0.011388224575788634							
Lactococcus phage phiL47																				0.005401609679684546									
Lactococcus phage phismq86																				0.005401609679684546		0.0341646737273659							
Lactococcus phage r1t																				0.010803219359369093									
Lactococcus phage ul36.1																				0.005401609679684546									
Lactococcus phage ul36.k1t1																				0.021606438718738186									
Lactococcus phage ul36.t1k1																				0.04321287743747637									
Lactococcus virus sk1																				0.01620482903905364									
Listeria phage B054																				0.005401609679684546									
Listeria phage LWP01																				0.010803219359369093		0.02277644915157727							
Listeria phage vB_LmoS_188																				0.027008048398422732		0.005694112287894317							
Listeria virus LMSP25																				0.005401609679684546									
Marseillevirus LCMAC202																				0.005401609679684546									
Mesorhizobium virus Lo5R7ANS																				0.005401609679684546									
Microbacterium phage Count																				0.010803219359369093									
Microbacterium phage PauloDiaboli																				0.01620482903905364									
Microviridae sp.																				0.03240965807810728									
Nitrincola phage 1M3-16																				0.03240965807810728									
