species	FAME000016	FAME000003	FAME000008	FAME000022	FAME000023	FAME000015	FAME000001	FAME000018	FAME000013	FAME000019	FAME000006	FAME000011	FAME000014	FAME000002	FAME000012	FAME000009	FAME000020	FAME000010	FAME000017	FAME000005	FAME000007	FAME000004
Enterobacter phage prasa_myo	0.0009660155721710234		0.0009791729904922303				0.037103754015568195		0.0005876580065465102				0.07228485866901983					0.0005209880016463221		0.0009317233154442457	0.07791381777707107	
Enterobacter virus Eap3	0.0009660155721710234		0.004895864952461151				0.0009612371506623885		0.0017629740196395305				0.0014081465974484385								0.0021201038850903694	
Enterobacter virus EcL1	0.0038640622886840937	0.0023513090913366017	0.0003263909968307434	0.0025366975580058174	0.019904854794084277		0.0005767422903974331	0.0007963051441312311	0.0011753160130930204				0.00046938219914947947				0.0007409767555591781	0.0010419760032926442				
Enterobacter virus KDA1	0.0009660155721710234		0.0003263909968307434	0.0016911317053372116			0.0003844948602649554		0.002938290032732551		0.2724191300909832		0.00046938219914947947	0.0015041212923410144			0.0007409767555591781	0.0010419760032926442		0.010714818127608826	0.0037101817989081466	
Enterobacteria phage 2851	0.0019320311443420468						0.0003844948602649554										0.0022229302666775344	0.0010419760032926442				
Enterobacteria phage 82	0.04733476303638015	0.06466100001175655	0.007506992927107098	0.016911317053372114		0.285730695230164	0.0021147217314572545	0.019509476031215164	0.011165502124383693				0.01924467016512866				0.03408493075572219	0.007814820024694831	1.156841438015032	0.018634466308884913	0.0026501298563629616	
Enterobacteria phage BP-4795	0.0028980467165130703	0.03644529091571732	0.0006527819936614868	0.008455658526686057				0.004379678292721771	0.0011753160130930204				0.009857026182139069				0.01185562808894685	0.005209880016463221	0.0022638775695010415	0.00838550983899821		
Enterobacteria phage CL707	0.0038640622886840937		0.0003263909968307434	0.008455658526686059				0.0023889154323936935					0.0009387643982989589					0.0005209880016463221		0.005124478234943351		
Enterobacteria phage CP-1639	0.6945651963909658	1.0545621274644659	0.1661330173868484	0.379659067848204	0.9614044865542705	0.7609912988542056	0.05094556898510659	0.2731326644370123	0.23858915065788314	3.293048374880627	0.29025896692879977	0.6425152205233071	0.34358776977741895	0.36850971662354853		3.0305869127359593	0.5149788451136288	0.27143474885773383	0.6859549035588156	0.4383758199165176	0.3127153230508295	1.9735887389348425
Enterobacteria phage CUS-3	0.016422264726907398	0.01528350909368791	0.004895864952461151	0.0067645268213488464			0.0005767422903974331	0.008361204013377926	0.007639554085104632				0.015489612571932822				0.02445223293345288	0.006772844021402187		0.0163051580202743		
Enterobacteria phage ES18	0.04250468517552503	0.07994450910544446	0.015993158844706427	0.04735168774944193			0.008843381786093974	0.029861442904921168	0.04407435049098826		0.0004821577523734215		0.025816020953221372				0.06298302422253015	0.03021730409548668		0.026088252832438878	0.007420363597816292	
Enterobacteria phage H-19B	0.0009660155721710234		0.0003263909968307434	0.0016911317053372116													0.0014819535111183562			0.004192754919499105	0.0005300259712725924	
Enterobacteria phage HK140	0.055062887613748335	0.06230969092041994	0.016972331835198657	0.03466819995941284		0.0014358326393475577	0.008843381786093974	0.03264851090938048	0.045837324510627796		0.010607470552215274	0.005809360040897895	0.03379551833876252				0.04223567506687315	0.02552841208066978		0.0326103160405486	0.005300259712725923	0.002902336380786533
Enterobacteria phage HK225	0.6501284800710988	0.7124466546749904	0.13120918072595886	0.37204897517418656	1.1067099265510858	0.5183355828044683	0.04921534211391429	0.27990125816212774	0.3267378516398597		1.3162906639794407	1.2176418645721987	0.3924035184889648	0.49936826905721676	0.014932059130954158	0.028104360859993443	0.332698563246071	0.3016520529532205	0.004527755139002083	0.2552921884317233	0.5120050882493242	0.920040632709331
Enterobacteria phage IME10	0.05892694990243243	0.04585052728106373	0.016972331835198657	0.027058107285395386			0.0059596703341068084	0.020305781175346392	0.022918662255313898		0.0004821577523734215		0.027693549749819288		0.004977353043651386		0.04964544262246493	0.021881496069145526	1.7997826677533277	0.028883422778771616	0.005300259712725923	
Enterobacteria phage Nil3	0.0019320311443420468			0.0008455658526686058			0.0001922474301324777	0.00039815257206561556	0.0005876580065465102				0.0014081465974484385				0.0029639070222367125	0.0015629640049389664		0.007453786523553965	0.0005300259712725924	
Enterobacteria phage O276	0.007728124577368187	0.007053927274009804	0.0009791729904922303	0.005073395116011635			0.0009612371506623885	0.0007963051441312311	0.0005876580065465102				0.0032856753940463564				0.004445860533355069	0.0031259280098779323		0.006522063208109719		
Enterobacteria phage P-EibC	0.0009660155721710234																	0.0005209880016463221				
Enterobacteria phage P4	0.11398983751618076	0.24453614549900657	0.02317376077498278	0.07863762429818034			0.013265072679140961	0.035435578913839784	0.06052877467429055				0.06148906808858181	0.0015041212923410144			0.07335669880035864	0.05261978816627853		0.07873062015503876	0.011660571367997032	
Enterobacteria phage P88	0.007728124577368187	0.02468874545903432	0.0019583459809844606	0.005918960968680241			0.00249921659172221	0.0031852205765249245	0.003525948039279061		0.0004821577523734215		0.006101968588943234				0.014078558355624384	0.008335808026341153		0.018634466308884913	0.0005300259712725924	
Enterobacteria phage PA-2	0.0019320311443420468	0.027040054550370916	0.0009791729904922303	0.0033822634106744232			0.0001922474301324777	0.0015926102882624622	0.0017629740196395305	0.016465241874403135			0.0018775287965979179				0.0066687908000326035	0.004688892014816899		0.002329308288610614		
Enterobacteria phage Sf101	0.01738828029907842	0.021161781822029414	0.008486165917599328	0.015220185348034904			0.0015379794410598216	0.004777830864787387	0.007051896078558122				0.023469109957473974				0.017783442133420275	0.013024700041158053	0.328262247577651	0.010714818127608826	0.0026501298563629616	
Enterobacteria phage SfI	0.11109179079966769	0.2715762000493775	0.021541805790829066	0.05496178042345938			0.005190680613576898	0.04379678292721771	0.02526929428149994				0.03755057593195836				0.06891083826700356	0.03594817211359622		0.07779889683959451	0.0031801558276355543	
Enterobacteria phage SfV	0.08790741706756312	0.11286283638415688	0.02186819678765981	0.05580734627612798	0.0716574772587034		0.008843381786093974	0.043398630355152096	0.02703226830113947				0.03332613613961304				0.07928451284483205	0.03594817211359622		0.04938133571854502	0.2348015052737584	0.2205775649397765
Enterobacteria phage UAB_Phi20	0.011592186866052281	0.007053927274009805	0.0035903009651381775	0.0025366975580058174			0.0003844948602649554	0.0011944577161968467	0.0035259480392790614				0.006571350788092713				0.007409767555591781	0.004167904013170577	0.821787557728878	0.0163051580202743	0.0010600519425451847	
Enterobacteria phage VT1-Sakai	0.03381054502598582	0.022337436367697715	0.012402857879568251	0.01860244875870933			0.0046139383231794655	0.011546424589902852	0.020568030229127857				0.021591581160876054				0.03408493075572219	0.015629640049389663		0.027019976147883124	0.0005300259712725924	
Enterobacteria phage VT2-Sakai	0.013524218010394327	0.005878272728341504	0.0003263909968307434	0.0025366975580058174			0.0023069691615897323	0.001990762860328078	0.0011753160130930204				0.00046938219914947947				0.0022229302666775344	0.0057308680181095435		0.015373434704830055	0.0005300259712725924	
Enterobacteria phage YYZ-2008	0.0743831990571688	0.10698456365581538	0.013708421866891224	0.033822634106744236	0.23686777204960288	0.14214743129540822	0.006344165194371764	0.023889154323936936	0.034671822386244104	0.003293048374880627			0.05350957070304066	0.0015041212923410144	0.029864118261908316	0.5995596983465268	0.03334395400016302	0.046888920148168985	0.36674816625916873	0.044722719141323794	0.049292415328351095	0.42083877521404733
Enterobacteria phage cdtI	0.09273749492841825	0.22807698185965036	0.020562632800336836	0.04143272678076169		0.0014358326393475577	0.00922787664635893	0.03463927376970855	0.04289903447789525			0.001161872008179579	0.04599945551664899				0.07187474528924027	0.03803212412018151		0.07453786523553965	0.006360311655271109	
Enterobacteria phage mEp021	0.0038640622886840937	0.0011756545456683008	0.002937518971476691	0.004227829263343029			0.0015379794410598216		0.005288922058918592				0.0075101151863916716				0.0066687908000326035	0.006251856019755865		0.002795169946332737	0.0010600519425451847	
Enterobacteria phage mEp043 c-1	0.015456249154736375	0.005878272728341504	0.0026111279746459473	0.02621254143272678			0.0009612371506623885	0.005972288580984233	0.004701264052372082				0.006571350788092713				0.017783442133420275	0.006772844021402187		0.01677101967799642	0.0010600519425451847	
Enterobacteria phage mEp235	0.13137811781525918	0.12109241820383498	0.02676406174012096	0.06679970236081986		0.6317663613129254	0.012880577818876006	0.05295429208472687	0.05523985261537196		0.9594939272231089		0.050693277508143786				0.07261572204479945	0.06564448820743658	0.0022638775695010415	0.04938133571854502	0.01113054539672444	
Enterobacteria phage mEp237	0.6907011341022817	0.9464019092629822	0.1338203087006048	0.39826151660691334	1.5147594498298136	0.9332912155759124	0.05575175473841853	0.3276795668100016	0.345542907849348	0.22722033786676327	0.8254540720632977	0.27536366593856015	0.3924035184889648	0.14740388664941942	0.004977353043651386	0.018736240573328962	0.4942314959579718	0.32144959701578074	0.006791632708503125	0.3768820810971974	0.4181904913340754	1.7704251922797851
Enterobacteria phage mEp332	0.0009660155721710234		0.0003263909968307434	0.0008455658526686058				0.00039815257206561556	0.0005876580065465102								0.0007409767555591781	0.0005209880016463221		0.0013975849731663686		
Enterobacteria phage mEp460	0.07341718348499778	0.289211018234402	0.017298722832029403	0.04650612189677332	0.0019904854794084276		0.008458886925829018	0.032250358337314856	0.03643479640588363		0.0004821577523734215		0.03473428273706148				0.08373037337818713	0.0401160761267668		0.049847197376267145	0.010070493454179255	
Enterobacteria phage phi80	1.0249425220734558	1.9233708367133402	0.2705781363726863	0.6138808090374078	2.1616672306375526	2.98078855928553	0.10208338540034566	0.50127408823061	0.6235051449458473	0.016465241874403132	2.184656776003973	0.006971232049077474	0.6256864714662561	0.007520606461705073	1.199542083519984	0.014052180429996721	0.5912994509362242	0.5803806338340028	0.22638775695010416	0.6456842576028623	0.6503418667514709	0.0174140182847192
Enterobacteria phage phiP27	0.08307733920670801	0.11051152729282028	0.01631954984153717	0.06003517553947101			0.004229443462914509	0.026676222328396244	0.03290884836660457	0.003293048374880627	0.0004821577523734215		0.0525708063047417	0.09626376270982492		0.0046840601433322405	0.06520595448920767	0.03334323210536461		0.030746869409660108	0.009540467482906663	
Enterobacteria phage phiR73	0.10143163507795747	0.21632043640296733	0.028069625727443932	0.08455658526686058	0.0019904854794084276	0.0014358326393475577	0.011534845807948661	0.040611562350692784	0.05817814264810451		0.0004821577523734215	0.001161872008179579	0.050693277508143786	0.4121292341014379			0.06816986151144439	0.04688892014816899		0.07314028026237329	0.007420363597816292	0.002902336380786533
Enterobacteria phage phiW39	0.0009660155721710234	0.0023513090913366017		0.0016911317053372116			0.0005767422903974331	0.0011944577161968467	0.0005876580065465102				0.0009387643982989589					0.0005209880016463221		0.0013975849731663686	0.0005300259712725924	
Enterobacterial phage mEp213	1.3166792248691048	1.1027639638368663	0.3374882907229887	0.6527768382601636	0.047771651505802266	0.0028716652786951154	0.13514994338313183	0.5514413123108776	0.7551405384122656	0.013172193499522507	12.230895704456584	0.01161872008179579	0.7463176966476723	0.022561819385115218	0.3932108904484595	0.014052180429996721	0.8002548960039123	0.7200054182752171	0.006791632708503125	0.5869856887298748	0.17490857051995548	0.026121027427078797
Enterobacterial phage mEp390	0.8713460460982632	1.2650042911390917	0.21900835887342882	0.3821957654062098	0.0059714564382252824	0.012922493754128019	0.073246270880474	0.3591336200031852	0.43898053089024314	0.00987914512464188	5.292163490050675	5.308593205372496	0.503177717488242	0.0105288490463871	0.024886765218256928	0.018736240573328962	0.46162851871336796	0.4501336334224223	0.0022638775695010415	0.3037418008348241	0.306885037366831	0.023218691046292265
Enterococcus phage EF5	0.0009660155721710234												0.0014081465974484385									
Enterococcus phage EFC-1	0.0009660155721710234		0.0003263909968307434				0.0015379794410598216		0.0005876580065465102				0.0009387643982989589				0.0007409767555591781	0.0015629640049389664		0.0009317233154442457		
Enterococcus phage phiFL4A	0.011592186866052281		0.001631954984153717	0.011837921937360482			0.0011534845807948662	0.003981525720656156	0.004701264052372082				0.0037550575931958358				0.005927814044473425	0.004688892014816899		0.0018634466308884913		
Enterococcus phage vB_EfaM_Ef2.3	0.0019320311443420468	0.004702618182673203	0.0009791729904922303	0.0008455658526686058			0.004421690893046988	0.00039815257206561556	0.002938290032732551				0.0075101151863916716				0.0022229302666775344	0.009377784029633797		0.013509988073941562	0.0021201038850903694	
Enterococcus phage vB_EfaS_IME197	0.011592186866052281	0.0023513090913366017	0.005548646946122638	0.005073395116011635			0.0069209074847691975	0.0031852205765249245	0.013516134150569735				0.021591581160876054				0.015560511866742741	0.011982724037865409		0.020497912939773405	0.0015900779138177772	
Enterococcus virus FL2	0.0009660155721710234						0.00249921659172221		0.0005876580065465102				0.0014081465974484385							0.0013975849731663686		
Enterococcus virus FL3	0.040572654031182986	0.009405236365346407	0.02415293376547501	0.08540215111952919			0.028644867089739175	0.024287306896002548	0.0805091468968719				0.09528458642734433				0.10818260631164	0.05678769217944911		0.0754695885509839	0.01643080510945036	
Erwinia phage Cronus	0.0009660155721710234	0.0023513090913366017	0.0003263909968307434	0.0008455658526686058			0.0005767422903974331	0.0011944577161968467					0.0014081465974484385				0.0022229302666775344	0.0005209880016463221				
