#FeatureID	FAME000001_good_out	FAME000002_good_out	FAME000003_good_out	FAME000004_good_out	FAME000005_good_out	FAME000006_good_out	FAME000007_good_out	FAME000008_good_out	FAME000009_good_out	FAME000010_good_out	FAME000011_good_out	FAME000012_good_out	FAME000013_good_out	FAME000014_good_out	FAME000015_good_out	FAME000016_good_out	FAME000017_good_out	FAME000018_good_out	FAME000019_good_out	FAME000020_good_out	FAME000022_good_out	FAME000023_good_out
N5182	9	0	0	0	4	0	0	3	0	2	0	0	5	1	0	12	0	9	0	4	22	0
N5183	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
N5184	0	0	0	0	0	0	2	2	0	2	0	0	2	0	0	0	0	0	0	1	0	0
N5185	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
N5190	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N5192	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N5194	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N5197	0	0	0	0	0	26	0	2	0	0	0	0	0	0	0	0	5	0	0	0	0	0
N5199	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
N5201	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N5202	0	0	0	0	0	61	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0
N5206	4	6	2	0	4	3213	2	3	0	2	0	2	0	0	0	0	19	0	0	0	0	0
N5209	0	0	0	0	0	0	1	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0
N5211	1	0	0	0	3	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	3	0
N5214	478	0	57	0	486	2	50	139	0	203	0	0	136	194	1	57	0	131	0	210	254	2
N5215	1884	2	224	6	2106	2	206	589	2	815	4	0	951	950	0	139	2	313	0	689	508	1
N5216	125	0	24	2	92	5	19	71	2	68	2	0	75	80	1	63	4	73	0	61	102	2
N5217	0	0	0	0	2	44	0	0	0	0	2	0	2	0	0	2	8	2	0	0	0	0
N5218	1791	3	58	6	1407	50	503	1711	2	2400	2	2	2859	2001	6	812	6	747	4	820	1570	8
N5219	22	0	3	0	10	0	5	19	0	14	0	0	35	38	0	26	0	12	0	22	59	2
N5220	144	4	14	0	141	2	19	44	0	62	0	0	58	49	0	26	0	29	0	33	48	0
N5221	6	0	0	0	0	28	0	0	0	0	2	0	2	0	0	0	0	0	0	2	3	0
N5227	82081	224	5885	190	75319	167	16581	61520	120	71467	143	88	84844	78327	153	29916	206	32319	141	46779	49551	132
N5229	56	0	8	4	81	0	25	55	2	88	0	0	92	79	0	42	0	32	0	42	42	2
N5231	9	0	2	0	23	20	6	12	0	33	6	0	40	24	0	22	2	32	2	18	37	0
N5232	3	0	0	0	1	0	1	0	0	2	0	0	4	2	0	2	0	0	0	2	0	0
N5242	6	2	27	0	19	0	1	6	0	5	0	0	6	9	0	29	0	14	0	16	20	0
N5245	18	5	3	1	11	1	6	5	2	29	364	213	21	11	2	24	2	73	2	3	68	340
N5254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
N5263	3	0	12	0	2	15	0	5	0	5	0	0	4	8	0	6	0	2	3	7	2	0
N5264	0	0	0	0	0	0	0	0	0	0	0	0	4	6	0	0	0	0	0	0	0	0
N5265	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
N5267	0	2	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0
N5271	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
N5278	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N5280	2	0	0	0	0	0	2	4	0	6	0	0	16	0	0	0	0	4	0	3	3	0
N5281	0	0	0	0	0	0	0	3	0	3	0	0	4	0	0	0	0	0	0	0	2	0
N5284	0	0	3	3	0	0	0	4	0	0	0	0	2	1	0	0	0	0	0	0	0	0
N5293	5714	13	1607	11	4033	18	1125	3779	5	4089	8	3	3739	3050	9	3082	17	3687	8	3572	3771	6
N5295	2	0	0	0	0	0	0	4	0	0	0	0	1	0	0	1	0	0	0	0	1	0
N5301	3	0	0	0	4	0	0	13	0	10	0	0	11	6	0	11	0	9	0	7	10	0
N5302	2	1	0	0	6	0	2	6	0	8	0	0	9	9	0	12	0	10	0	8	7	0
N5303	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N5305	6	0	0	0	12	0	8	16	0	20	0	0	26	25	0	28	0	26	0	37	21	0
N5307	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
N5315	0	3	2	0	0	1	6	2	0	2	3	2	0	2	7	3	0	0	0	1	1	0
N5316	3	0	0	0	2	0	0	0	0	2	0	0	4	3	2	1	0	2	0	1	1	0
N5321	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
N5322	3	2	4	7	4	0	2	1	1	0	2	0	0	0	6	1	3	0	1	1	0	1
N5324	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
N5325	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N5330	844	398	938	8	1689	62	2414	1277	6	1562	123	29	1613	1692	2454	1744	14	1865	2386	1453	1468	796
N5331	1	0	0	0	5	0	2	1	0	6	0	0	1	6	0	4	0	12	0	5	2	0
N5332	17	0	15	0	37	0	23	50	0	70	0	0	72	47	0	48	0	70	0	27	67	0
N5333	16	1	6	1	26	0	10	23	0	64	39	0	92	43	3	31	0	35	0	22	37	1
N5337	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
N5338	0	0	0	0	1	0	1	1	0	2	0	0	0	3	2	5	0	4	0	9	4	0
N5339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0
N5340	555	2	780	1	788	5	573	721	0	901	0	2	957	1025	2	1126	8	1069	3430	924	770	8
N5343	55	0	4	0	28	1	22	20	0	40	3	0	56	40	8	54	0	74	0	35	55	0
N5345	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
N5347	0	0	2	0	0	0	0	0	0	2	0	0	2	3	0	0	0	0	0	0	4	0
N5348	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
N5350	40	0	4	0	65	0	25	67	0	108	0	0	121	93	3	133	2	95	0	84	59	0
N5351	6	0	3	0	0	0	8	22	0	54	0	0	30	13	0	47	0	55	1	66	153	0
N5355	14	0	6	1	15	0	11	7	0	35	0	0	67	31	4	8	2	17	0	18	16	0
N5356	126	0	15	0	140	2	46	71	0	196	0	0	399	123	2	140	0	151	0	104	176	0
N5362	6	0	0	0	5	0	3	12	0	0	0	0	12	3	0	6	0	20	0	6	4	0
N5363	2	0	4	0	5	1	0	3	0	2	1	0	9	5	3	7	0	3	0	7	5	0
N5364	1	0	11	0	8	0	0	7	0	1	0	0	0	0	0	3	0	1	1	10	1	0
N5365	0	0	0	0	1	0	0	0	0	2	0	0	0	0	3	1	0	2	0	1	0	0
N5366	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	2	0	0	0	0	0	0
N5370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
N5371	2	0	0	0	3	1	2	0	0	0	0	0	2	0	0	6	0	5	0	11	4	0
N5372	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
N5376	2	0	4	0	2	0	0	0	0	2	0	0	0	0	2	0	0	0	1	0	2	2
N5377	4	0	2	0	2	0	2	0	2	3	0	0	2	2	0	2	0	8	0	4	3	0
N5380	2	0	0	0	0	0	1	0	0	3	1	0	0	4	0	0	0	0	0	0	0	1
N5381	1	0	0	2	0	0	1	0	1	1	0	2	2	2	1	0	4	3	0	0	2	0
N5382	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
N5383	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
N5384	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
N5385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
N5396	344	0	107	2	308	2	283	402	0	489	0	0	629	447	12	586	0	762	0	455	478	2
N5397	0	0	0	0	0	2	2	0	0	2	0	0	4	0	0	0	0	0	0	2	1	0
N5399	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	2	0	0
N5403	0	0	0	0	4	0	0	0	0	2	0	0	4	0	2	0	2	0	0	9	2	0
N5451	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N5469	0	2	2	0	0	0	2	2	0	0	0	0	0	0	4	1	0	0	0	0	0	0
N5471	2	0	3	3	2	3	5	3	1	4	2	0	16	5	3	2	5	4	4	0	1	4
N5472	0	1	1	0	1	3	5	2	0	0	2	0	0	3	3	0	0	0	2	0	0	0
N5473	0	0	0	0	0	0	0	0	2	0	2	1	0	0	0	0	0	0	0	1	0	0
N5474	2	3	0	1	2	0	0	3	5	1	1	1	0	0	4	0	0	0	3	0	0	0
N5475	0	2	0	0	1	0	1	1	0	0	0	0	0	2	0	0	2	0	5	4	0	0
N5478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
N5482	0	0	0	0	3	0	0	0	0	0	0	2	2	4	0	0	0	1	0	0	0	0
N5485	2	0	2	3	2	2	0	0	0	0	0	4	0	0	6	2	0	1	0	0	0	2
N5487	1	0	19	4	2	0	0	0	0	2	2	0	6	0	4	6	0	0	2	0	1	2
N5489	0	3	6	10	2	1	1	4	1	2	5	4	26	1	7	5	2	0	6	0	0	6
N5490	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0	1	0	0	0	2	0	0
N5492	0	0	0	0	0	1	0	0	0	0	0	0	2	0	2	0	1	3	0	2	0	1
N5493	0	0	0	1	0	2	2	0	2	0	2	0	0	2	1	0	0	0	0	0	0	0
N5494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
N5495	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0
N5497	0	0	0	0	4	4	0	0	0	2	2	0	2	0	4	1	0	1	3	0	0	0
N5498	0	0	0	0	0	0	4	0	2	0	2	1	0	0	3	2	4	0	3	2	0	2
N5499	0	0	0	0	2	0	2	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0
N5501	1	1	0	0	2	0	4	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0
N5502	0	0	3	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
N5506	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0
N5507	0	0	0	1	0	0	2	0	0	0	2	0	0	0	0	0	2	0	1	0	0	0
N5509	53	32	76	136	161	728	6	16	7	18	80	52	27	33	58	90	136	579	2	5	10	73
N5510	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
N5511	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
N5513	2	2	5	0	0	10	8	2	0	0	2	0	2	4	2	8	0	1	2	3	0	0
N5514	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0
N5517	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0
N5518	0	0	0	0	0	0	0	2	0	2	0	0	0	2	2	0	0	0	0	2	0	0
N5519	0	0	2	0	0	0	0	0	0	3	0	0	4	0	0	0	0	0	0	4	0	0
N5520	0	0	0	0	0	0	1	0	0	0	0	0	18	2	0	0	0	2	0	0	0	0
N5521	0	0	0	0	3	0	0	0	0	0	0	2	2	0	0	0	0	0	2	0	0	0
N5522	0	0	2	1	0	6	0	2	0	0	0	0	4	0	0	0	0	1	0	0	0	0
N5523	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0
N5524	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N5527	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N5534	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0
N5535	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N5536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
N5537	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N5538	2	0	0	0	10	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
N5543	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0
N5544	9	0	0	0	8	0	2	4	0	3	2	0	6	13	0	2	2	6	0	4	16	2
N5545	10	2	1	0	22	0	4	2	2	14	2	0	8	9	0	3	0	4	0	4	5	0
N5546	5	0	0	0	12	0	6	14	0	16	0	0	16	14	1	18	0	33	0	3	18	2
N5548	8	1	2	0	2	0	0	4	0	10	0	0	8	8	0	7	0	49	0	10	13	0
N5549	5	0	2	0	10	0	0	6	0	9	0	1	4	10	0	2	0	0	0	2	2	1
N5550	10	0	1	0	3	0	8	8	0	9	1	0	12	4	1	12	1	27	0	6	33	0
N5551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
N5552	0	0	0	0	0	0	0	0	0	1	0	0	2	2	0	7	0	9	0	14	3	0
N5553	2	0	0	0	5	0	2	4	0	6	0	0	10	3	0	22	0	22	0	10	18	0
N5554	8	0	0	0	10	0	6	3	0	20	0	2	19	9	0	11	0	27	0	9	35	0
N5556	12	2	0	0	12	0	0	14	0	18	1	0	26	17	0	10	0	47	0	20	21	4
N5557	6	0	0	0	6	0	2	5	0	11	0	0	28	11	0	10	0	19	0	6	45	0
N5559	1284	27	3327	8	7226	52	305	3360	2	3905	26	4	2305	3754	31	3943	6	3784	11	6071	2850	10
N5560	6	0	4	0	19	0	0	18	0	20	0	0	16	31	0	18	0	8	0	11	23	0
N5562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
N5563	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	2	0
N5564	0	0	0	0	2	0	0	0	0	9	3	0	10	5	0	0	0	0	0	0	0	0
N5568	0	0	0	0	2	0	0	2	0	7	2	1	1	9	0	0	0	0	0	0	3	0
N5570	37	0	18	0	62	16	2	46	0	33	4	0	58	39	14	36	3	29	1	26	34	0
N5572	6	0	0	0	0	0	0	5	0	2	2	0	4	2	0	6	0	3	0	4	5	0
N5574	0	0	4	0	2	0	2	0	0	0	0	0	2	4	0	2	0	2	0	0	10	0
N5576	0	0	0	0	0	143	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0
N5577	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
N5578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0
N5579	0	0	1	0	1	13	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0
N5581	2	0	2	0	2	0	0	0	0	4	0	0	2	0	0	0	0	0	0	6	0	0
N5582	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
N5583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
N5584	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N5585	1	0	0	0	7	1	1	5	0	10	0	0	5	2	0	1	0	4	0	3	3	0
N5586	0	0	0	0	0	6	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0
N5587	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
N5589	1	0	0	0	0	0	0	0	0	2	0	0	3	1	2	2	0	0	0	0	0	0
N559	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N5598	233	3	35	9	70	10	2	14	1	4	45	15	173	7	19	3	40	24	0	7	8	36
N5599	8	0	0	0	8	0	4	26	0	22	0	0	25	8	0	31	0	31	0	8	41	0
N5600	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	3	0	8	0	2	2	0
N5602	14	0	17	0	40	0	21	13	0	26	0	1	14	16	0	38	0	25	0	21	43	0
N5604	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N5605	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N5606	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N5609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
N5610	1	0	0	0	0	24	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
N5611	0	0	0	0	0	12	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0
N5612	0	0	0	0	2	2	2	0	0	2	0	0	8	0	0	0	0	0	0	0	0	0
N5613	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N5615	2	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N5620	0	0	0	6	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
N5622	2	0	0	0	0	8	0	0	0	2	0	0	0	0	2	0	0	2	0	0	0	0
N5624	48	0	0	0	13	189	2	8	2	11	0	0	9	6	0	2	0	0	0	4	3	0
N5626	0	0	0	0	0	316	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
N5627	1	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N5628	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N5630	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N5632	37	2	2	0	40	0	8	18	0	32	0	0	31	20	0	10	2	14	0	11	13	0
N5633	25	0	0	0	14	0	5	13	2	23	2	0	46	14	0	2	4	4	0	0	17	0
N5634	0	0	0	0	4	0	0	0	0	2	0	0	8	6	2	0	0	0	0	2	2	0
N5636	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
N5638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
N5639	14	0	2	0	8	4	0	1	0	2	0	0	1	2	0	0	0	0	0	8	0	0
N5640	30	0	2	0	2	28	0	11	0	17	0	0	10	8	0	2	0	2	0	1	12	0
N5641	561	0	20	2	205	2	93	334	2	563	0	0	424	280	2	528	6	529	2	929	1648	0
N5642	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N5643	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
N5644	168	6	13	89	115	0	16	107	27	530	8	19	128	64	3	138	11	48	3	125	501	4
N5648	10	0	0	0	8	0	0	2	0	4	0	0	4	8	0	4	0	2	0	0	1	0
N5650	1884637	3623	260128	2659	1657549	2886	237346	788675	2076	952077	2348	1531	1214032	1420188	2422	186458	2824	326167	1567	762719	634078	1492
N5651	28	0	1	1	43	0	16	22	0	36	0	0	42	49	0	7	3	16	0	14	15	4
N5653	99	1	9	0	86	0	16	73	0	96	0	0	108	90	0	43	2	42	0	35	69	0
N5654	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
N5657	178	0	35	0	183	2	24	70	0	92	0	0	94	110	0	38	0	50	0	86	100	2
N5658	107	0	13	0	153	0	15	39	0	60	0	0	51	66	0	16	2	34	0	78	59	0
N5660	70	0	8	2	80	0	9	48	0	62	0	0	60	85	0	14	0	54	0	38	71	0
N5662	39	1	0	1	31	0	3	8	0	5	0	0	10	11	0	0	0	0	2	17	11	0
N5663	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
N5671	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N5672	10	0	0	0	7	1	2	12	0	27	76	34	27	2	0	23	0	76	0	12	56	79
N5673	22	0	2	0	10	0	9	22	1	18	132	64	38	6	1	21	1	92	1	11	87	74
N5697	367	6	591	1	532	4707	183	807	0	670	2	0	857	815	0	671	0	511	0	739	582	2
N5698	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0
N5701	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
N5702	0	0	0	0	0	0	2	0	1	3	0	0	13	2	0	1	0	0	0	1	3	0
N5703	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	2	0	0	0	1	1	0
N5704	4	0	0	0	2	0	13	48	0	49	0	0	138	25	0	24	0	13	0	39	51	0
N5705	1	2	0	4	2	0	1	0	0	0	0	0	0	2	0	0	1	3	1	1	0	0
N5706	0	2	6	6	1	0	1	0	1	0	0	1	1	0	0	3	0	2	0	0	0	0
N5709	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	1	0	0	0	1	0	0
N571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
N5711	0	0	0	0	0	0	0	2	0	2	0	0	1	2	0	2	0	1	0	1	0	0
N5712	1	0	5	0	9	0	3	5	0	7	0	0	23	9	0	9	0	11	0	5	3	0
N5713	4	0	0	0	6	0	7	3	0	16	0	0	52	7	0	5	0	18	0	6	22	0
N5718	4	0	2	0	1	0	8	16	0	14	0	0	22	18	0	13	0	13	0	10	28	0
N5720	1	0	0	0	0	0	0	1	0	1	0	0	2	0	0	3	0	0	0	0	0	0
N5722	8	0	0	0	31	2	9	35	0	37	0	0	47	33	0	61	2	74	0	68	149	0
N5724	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	3	0	3	0	0
N5727	73	0	79	0	94	10	51	63	0	76	0	0	58	71	2	109	0	104	4	60	82	28
N5729	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N5730	19	0	39	0	50	2	13	22	0	26	0	0	26	39	0	25	0	20	0	20	21	0
N5737	16	0	2	0	12	0	0	4	0	10	0	0	2	8	0	6	0	2	0	6	4	0
N574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0
N5740	5	1	7	13	5	6	5	6	4	4	5	0	5	0	16	9	7	2	2	3	2	2
N5742	10	0	0	0	14	0	11	26	0	18	0	0	13	25	0	22	0	35	0	36	17	0
N5744	1	0	0	0	0	1	4	2	0	11	0	0	2	1	0	0	0	0	0	1	0	0
N5746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
N5749	4	6	6	8	4	2	7	0	11	5	5	5	2	9	27	3	11	5	7	4	2	7
N5759	10	0	0	0	5	0	6	12	0	19	0	0	45	6	0	19	0	40	0	23	17	0
N5760	5	0	0	4	2	0	5	3	0	4	0	0	22	5	0	9	0	14	0	18	8	2
N5761	14	0	2	0	5	0	12	11	0	25	0	0	70	11	0	22	0	58	0	47	19	0
N5763	4	0	0	0	1	0	0	0	0	0	0	0	5	0	0	0	0	3	0	0	0	0
N5764	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0
N5765	1	0	0	0	8	0	0	2	0	4	0	0	7	2	0	2	0	5	0	1	5	0
N5766	0	0	4	0	2	0	0	4	1	6	0	0	4	8	0	1	0	3	0	4	2	0
N5767	3	0	0	5	2	0	1	3	0	1	0	0	11	2	0	1	0	3	0	3	4	0
N5768	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0
N5770	253	0	31	0	278	4	224	440	1	479	1	0	744	421	2	655	2	659	0	623	431	65
N5771	658	286	677	8	1442	181	1602	1171	2	1533	51	4	1746	1579	1540	1574	5	1720	1331	1318	1343	554
N5772	8	0	2	0	2	0	12	14	0	8	0	0	10	4	0	4	0	8	0	2	44	0
N5773	4	0	11	0	18	0	27	10	0	14	0	0	17	17	0	4	0	10	0	2	7	0
N5776	544	81	398	3	743	2	306	711	0	1003	0	0	1050	1067	2	1536	5	1461	921	1227	1106	10
N5777	194	2	7	2	354	1	59	116	0	192	1	0	370	365	6	285	1	290	2	384	347	0
N5778	106	21	72	36	132	30	54	183	2	283	3	14	437	242	23	289	10	273	1	232	233	4
N5780	2	0	0	0	2	0	2	0	0	1	0	0	1	2	0	1	0	1	0	1	6	0
N5782	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	2	0	0
N5783	375	4	600	0	804	37	359	626	2	864	153	32	927	745	166	839	0	943	138	763	673	200
N5784	1	0	0	0	14	0	0	5	0	7	0	0	13	3	0	3	0	10	0	2	9	0
N5785	22	0	3	2	19	2	18	10	2	39	3	0	78	35	3	13	5	24	10	23	45	0
N5788	50	0	3	0	122	0	33	133	0	179	0	0	174	141	0	122	3	115	0	99	105	0
N5790	1	0	0	0	3	0	1	2	0	6	1	0	9	4	0	4	0	5	0	4	4	0
N5791	4	0	1	0	11	0	3	5	0	10	0	0	20	3	0	4	0	4	2	1	6	0
N5792	0	0	0	0	3	0	1	0	0	6	0	0	5	5	0	2	1	2	0	1	6	0
N5793	14	2	1	4	26	0	4	29	0	41	0	0	39	26	2	33	0	43	2	35	48	0
N5796	1	0	0	0	6	0	0	9	0	8	0	0	4	3	0	2	0	7	0	13	0	0
N5799	2	0	12	0	10	0	0	9	0	8	0	0	12	8	0	19	0	6	0	12	8	0
N5802	9	0	0	0	6	0	3	10	0	12	0	0	8	7	2	40	2	16	0	10	7	0
N5803	1	0	0	0	3	2	3	3	0	8	0	0	10	2	1	5	1	6	0	11	9	0
N5804	421	0	4	0	147	0	14	131	2	77	0	0	80	48	0	38	9	64	0	43	76	0
N5805	4	0	1	0	8	0	0	6	0	14	0	0	11	14	0	20	0	11	4	9	11	0
N5806	0	0	0	0	0	0	0	1	0	1	0	0	0	1	7	0	0	0	0	0	0	0
N5807	2	0	0	0	4	0	6	5	1	6	0	2	4	5	0	6	0	5	0	6	5	0
N5808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
N5809	5	3	4	16	0	5	1	11	0	2	3	4	5	3	4	5	0	5	0	7	1	0
N581	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
N5811	46	0	26	1	63	0	11	28	0	67	2	0	47	34	0	26	0	31	0	12	26	0
N5813	2	0	0	0	0	0	1	3	0	2	0	0	8	3	0	2	0	7	0	1	4	0
N5814	0	0	0	0	0	0	0	1	0	0	0	0	2	2	0	0	0	2	0	0	0	0
N5815	2	0	0	0	4	0	2	4	0	6	0	0	1	0	0	11	0	4	0	7	2	0
N5816	2	0	0	0	0	0	2	2	0	0	0	0	0	0	0	2	0	1	0	1	0	1
N5817	6	0	7	0	10	0	2	5	0	9	0	0	2	7	0	5	0	5	0	6	0	0
N5820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
N5822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	10	0	0	4	0
N5824	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
N5827	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	2	0
N5829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
